reading_package	manip_package	op	type	time	size	max_memory	rows	cols
data.table	data.table	setup	process	0.05641532699999985	400248755	5080014848	1000000	25
data.table	data.table	setup	real	0.05641937255859375	400248755	5080014848	1000000	25
data.table	data.table	read	process	45.553360995	400248755	5080014848	1000000	25
data.table	data.table	read	real	42.82739567756653	400248755	5080014848	1000000	25
data.table	data.table	print	process	0.01535388299999596	400248755	5080014848	1000000	25
data.table	data.table	print	real	0.015356302261352539	400248755	5080014848	1000000	25
data.table	data.table	head	process	2.4213100000025634e-4	400248755	5080014848	1000000	25
data.table	data.table	head	real	2.4390220642089844e-4	400248755	5080014848	1000000	25
data.table	data.table	tail	process	2.0244400000279938e-4	400248755	5080014848	1000000	25
data.table	data.table	tail	real	0.00020360946655273438	400248755	5080014848	1000000	25
data.table	data.table	sample	process	0.003910263000001635	400248755	5080014848	1000000	25
data.table	data.table	sample	real	0.003912210464477539	400248755	5080014848	1000000	25
data.table	data.table	filter	process	0.06275645499999882	400248755	5080014848	1000000	25
data.table	data.table	filter	real	0.01575303077697754	400248755	5080014848	1000000	25
data.table	data.table	aggregate	process	0.19549771300000174	400248755	5080014848	1000000	25
data.table	data.table	aggregate	real	0.14883995056152344	400248755	5080014848	1000000	25
read.delim	base	setup	process	4.0029999999191546e-6	400248755	4863918080	1000000	25
read.delim	base	setup	real	6.198883056640625e-6	400248755	4863918080	1000000	25
read.delim	base	read	process	103.065713264	400248755	4863918080	1000000	25
read.delim	base	read	real	103.06781911849976	400248755	4863918080	1000000	25
read.delim	base	print	process	0.007192154999998479	400248755	4863918080	1000000	25
read.delim	base	print	real	0.007193565368652344	400248755	4863918080	1000000	25
read.delim	base	head	process	2.5602699999183187e-4	400248755	4863918080	1000000	25
read.delim	base	head	real	2.5725364685058594e-4	400248755	4863918080	1000000	25
read.delim	base	tail	process	4.7244900000009693e-4	400248755	4863918080	1000000	25
read.delim	base	tail	real	4.737377166748047e-4	400248755	4863918080	1000000	25
read.delim	base	sample	process	0.0015474770000025728	400248755	4863918080	1000000	25
read.delim	base	sample	real	0.0015492439270019531	400248755	4863918080	1000000	25
read.delim	base	filter	process	0.027589560000009783	400248755	4863918080	1000000	25
read.delim	base	filter	real	0.027591228485107422	400248755	4863918080	1000000	25
read.delim	base	aggregate	process	0.29284924599998874	400248755	4863918080	1000000	25
read.delim	base	aggregate	real	0.29285216331481934	400248755	4863918080	1000000	25
readr	dplyr	setup	process	0.27801725900000007	400248755	4671979520	1000000	25
readr	dplyr	setup	real	0.27802062034606934	400248755	4671979520	1000000	25
readr	dplyr	read	process	62.577469189	400248755	4671979520	1000000	25
readr	dplyr	read	real	62.581751346588135	400248755	4671979520	1000000	25
readr	dplyr	print	process	0.07374980299999834	400248755	4671979520	1000000	25
readr	dplyr	print	real	0.10151100158691406	400248755	4671979520	1000000	25
readr	dplyr	head	process	0.0011762729999986732	400248755	4671979520	1000000	25
readr	dplyr	head	real	0.0011777877807617188	400248755	4671979520	1000000	25
readr	dplyr	tail	process	5.460859999999457e-4	400248755	4671979520	1000000	25
readr	dplyr	tail	real	5.471706390380859e-4	400248755	4671979520	1000000	25
readr	dplyr	sample	process	0.016387897000001317	400248755	4671979520	1000000	25
readr	dplyr	sample	real	0.01638960838317871	400248755	4671979520	1000000	25
readr	dplyr	filter	process	0.019892996999999468	400248755	4671979520	1000000	25
readr	dplyr	filter	real	0.019894838333129883	400248755	4671979520	1000000	25
readr	dplyr	aggregate	process	0.21462222699999245	400248755	4671979520	1000000	25
readr	dplyr	aggregate	real	0.21462440490722656	400248755	4671979520	1000000	25
vroom	base	setup	process	0.23405636800000007	400248755	3461603328	1000000	25
vroom	base	setup	real	0.23406624794006348	400248755	3461603328	1000000	25
vroom	base	read	process	3.9978824160000004	400248755	3461603328	1000000	25
