reading_package	manip_package	op	type	time	size	max_memory	rows	cols
data.table	data.table	setup	process	0.05067038700000004	490798139	2920148992	1000000	25
data.table	data.table	setup	real	0.050673484802246094	490798139	2920148992	1000000	25
data.table	data.table	read	process	1.339093691	490798139	2920148992	1000000	25
data.table	data.table	read	real	0.25513172149658203	490798139	2920148992	1000000	25
data.table	data.table	print	process	0.012984569999999973	490798139	2920148992	1000000	25
data.table	data.table	print	real	0.01298666000366211	490798139	2920148992	1000000	25
data.table	data.table	head	process	2.257949999999731e-4	490798139	2920148992	1000000	25
data.table	data.table	head	real	0.00022745132446289062	490798139	2920148992	1000000	25
data.table	data.table	tail	process	1.8293999999974275e-4	490798139	2920148992	1000000	25
data.table	data.table	tail	real	1.842975616455078e-4	490798139	2920148992	1000000	25
data.table	data.table	sample	process	0.0032215970000000205	490798139	2920148992	1000000	25
data.table	data.table	sample	real	0.0032236576080322266	490798139	2920148992	1000000	25
data.table	data.table	filter	process	0.00553502799999972	490798139	2920148992	1000000	25
data.table	data.table	filter	real	0.005329132080078125	490798139	2920148992	1000000	25
data.table	data.table	aggregate	process	0.15706757400000004	490798139	2920148992	1000000	25
data.table	data.table	aggregate	real	0.024374723434448242	490798139	2920148992	1000000	25
read.delim	base	setup	process	3.1689999999695573e-6	490798139	5142343680	1000000	25
read.delim	base	setup	real	5.0067901611328125e-6	490798139	5142343680	1000000	25
read.delim	base	read	process	111.410966158	490798139	5142343680	1000000	25
read.delim	base	read	real	111.41260313987732	490798139	5142343680	1000000	25
read.delim	base	print	process	1.4099199399999947	490798139	5142343680	1000000	25
read.delim	base	print	real	1.4099228382110596	490798139	5142343680	1000000	25
read.delim	base	head	process	2.753560000030575e-4	490798139	5142343680	1000000	25
read.delim	base	head	real	2.765655517578125e-4	490798139	5142343680	1000000	25
read.delim	base	tail	process	4.943510000003926e-4	490798139	5142343680	1000000	25
read.delim	base	tail	real	4.954338073730469e-4	490798139	5142343680	1000000	25
read.delim	base	sample	process	0.0011230939999933298	490798139	5142343680	1000000	25
read.delim	base	sample	real	0.0011248588562011719	490798139	5142343680	1000000	25
read.delim	base	filter	process	4.450478324000002	490798139	5142343680	1000000	25
read.delim	base	filter	real	4.450565814971924	490798139	5142343680	1000000	25
read.delim	base	aggregate	process	0.03682857900000158	490798139	5142343680	1000000	25
read.delim	base	aggregate	real	0.03683161735534668	490798139	5142343680	1000000	25
readr	dplyr	setup	process	0.2670424519999999	490798139	3029172224	1000000	25
readr	dplyr	setup	real	0.267045259475708	490798139	3029172224	1000000	25
readr	dplyr	read	process	13.121372993	490798139	3029172224	1000000	25
readr	dplyr	read	real	13.124317646026611	490798139	3029172224	1000000	25
readr	dplyr	print	process	0.0572878620000008	490798139	3029172224	1000000	25
readr	dplyr	print	real	0.06383562088012695	490798139	3029172224	1000000	25
readr	dplyr	head	process	0.001062892000000204	490798139	3029172224	1000000	25
readr	dplyr	head	real	0.001064300537109375	490798139	3029172224	1000000	25
readr	dplyr	tail	process	4.806849999994256e-4	490798139	3029172224	1000000	25
readr	dplyr	tail	real	4.818439483642578e-4	490798139	3029172224	1000000	25
readr	dplyr	sample	process	0.015185605999999297	490798139	3029172224	1000000	25
readr	dplyr	sample	real	0.015187501907348633	490798139	3029172224	1000000	25
readr	dplyr	filter	process	0.017675308999999473	490798139	3029172224	1000000	25
readr	dplyr	filter	real	0.01767706871032715	490798139	3029172224	1000000	25
readr	dplyr	aggregate	process	0.05443157900000095	490798139	3029172224	1000000	25
readr	dplyr	aggregate	real	0.05443406105041504	490798139	3029172224	1000000	25
vroom	base	setup	process	0.22593527800000013	490798139	3523780608	1000000	25
vroom	base	setup	real	0.2259387969970703	490798139	3523780608	1000000	25
vroom	base	read	process	3.8099602220000004	490798139	3523780608	1000000	25
vroom	base	read	real	0.5808789730072021	490798139	3523780608	1000000	25
vroom	base	print	process	0.05762982400000016	490798139	3523780608	1000000	25
vroom	base	print	real	0.05461859703063965	490798139	3523780608	1000000	25
vroom	base	head	process	9.245710000005403e-4	490798139	3523780608	1000000	25
vroom	base	head	real	0.00092601776123046875	490798139	3523780608	1000000	25
vroom	base	tail	process	4.916189999999432e-4	490798139	3523780608	1000000	25
vroom	base	tail	real	4.928112030029297e-4	490798139	3523780608	1000000	25
vroom	base	sample	process	0.0027541729999995823	490798139	3523780608	1000000	25
vroom	base	sample	real	0.0027556419372558594	490798139	3523780608	1000000	25
vroom	base	filter	process	0.2551561959999997	490798139	3523780608	1000000	25
vroom	base	filter	real	0.028618335723876953	490798139	3523780608	1000000	25
vroom	base	aggregate	process	0.2509484510000002	490798139	3523780608	1000000	25
vroom	base	aggregate	real	0.25095057487487793	490798139	3523780608	1000000	25
vroom	dplyr	setup	process	0.29869805699999996	490798139	3531214848	1000000	25
vroom	dplyr	setup	real	0.29870104789733887	490798139	3531214848	1000000	25
vroom	dplyr	read	process	3.8170653839999997	490798139	3531214848	1000000	25
vroom	dplyr	read	real	0.603179931640625	490798139	3531214848	1000000	25
vroom	dplyr	print	process	0.06604458400000013	490798139	3531214848	1000000	25
vroom	dplyr	print	real	0.06310796737670898	490798139	3531214848	1000000	25
vroom	dplyr	head	process	9.071970000000817e-4	490798139	3531214848	1000000	25
vroom	dplyr	head	real	0.00090885162353515625	490798139	3531214848	1000000	25
vroom	dplyr	tail	process	4.918530000006527e-4	490798139	3531214848	1000000	25
vroom	dplyr	tail	real	0.00049304962158203125	490798139	3531214848	1000000	25
vroom	dplyr	sample	process	0.013811199000000052	490798139	3531214848	1000000	25
vroom	dplyr	sample	real	0.013812541961669922	490798139	3531214848	1000000	25
vroom	dplyr	filter	process	0.2886524169999998	490798139	3531214848	1000000	25
vroom	dplyr	filter	real	0.041882991790771484	490798139	3531214848	1000000	25
vroom	dplyr	aggregate	process	0.23468923700000044	490798139	3531214848	1000000	25
vroom	dplyr	aggregate	real	0.23469161987304688	490798139	3531214848	1000000	25
vroom_no_altrep	base	setup	process	0.22674703399999996	490798139	2886311936	1000000	25
vroom_no_altrep	base	setup	real	0.22675061225891113	490798139	2886311936	1000000	25
vroom_no_altrep	base	read	process	9.917269908	490798139	2886311936	1000000	25
vroom_no_altrep	base	read	real	1.325624942779541	490798139	2886311936	1000000	25
vroom_no_altrep	base	print	process	0.04774370600000033	490798139	2886311936	1000000	25
vroom_no_altrep	base	print	real	0.04775238037109375	490798139	2886311936	1000000	25
vroom_no_altrep	base	head	process	8.502769999996218e-4	490798139	2886311936	1000000	25
vroom_no_altrep	base	head	real	0.00085163116455078125	490798139	2886311936	1000000	25
vroom_no_altrep	base	tail	process	4.878420000000716e-4	490798139	2886311936	1000000	25
vroom_no_altrep	base	tail	real	4.889965057373047e-4	490798139	2886311936	1000000	25
vroom_no_altrep	base	sample	process	0.0028887550000007423	490798139	2886311936	1000000	25
vroom_no_altrep	base	sample	real	0.0028901100158691406	490798139	2886311936	1000000	25
vroom_no_altrep	base	filter	process	0.005902124000000342	490798139	2886311936	1000000	25
vroom_no_altrep	base	filter	real	0.005903720855712891	490798139	2886311936	1000000	25
vroom_no_altrep	base	aggregate	process	0.054749883000001276	490798139	2886311936	1000000	25
vroom_no_altrep	base	aggregate	real	0.05475163459777832	490798139	2886311936	1000000	25
vroom_no_altrep	dplyr	setup	process	0.2972948229999999	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	setup	real	0.29729771614074707	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	read	process	10.102860680000001	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	read	real	1.3375225067138672	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	print	process	0.04706370399999926	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	print	real	0.04706525802612305	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	head	process	8.443339999999466e-4	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	head	real	8.456707000732422e-4	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	tail	process	4.372789999997906e-4	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	tail	real	4.3845176696777344e-4	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	sample	process	0.013971556000001328	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	sample	real	0.013973236083984375	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	filter	process	0.01792857100000056	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	filter	real	0.017930269241333008	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	aggregate	process	0.045251213000000234	490798139	2957496320	1000000	25
vroom_no_altrep	dplyr	aggregate	real	0.04525351524353027	490798139	2957496320	1000000	25
